j-0380	Q0	8:67-71	1
j-0381	Q0	8:72-75	1
j-0382	Q0	9:1-6	1
j-0383	Q0	9:7-11	1
j-0384	Q0	9:12-16	1
j-0385	Q0	9:17-18	1
j-0386	Q0	9:19-22	1
j-0387	Q0	9:23-24	1
j-0388	Q0	9:25-27	1
j-0389	Q0	9:28-29	1
j-0390	Q0	9:30-31	1
j-0391	Q0	9:32-33	1
j-0392	Q0	9:34-35	1
j-0393	Q0	9:36-37	1
j-0394	Q0	9:38-40	1
j-0395	Q0	9:41-41	1
j-0396	Q0	9:42-49	1
j-0397	Q0	9:50-52	1
j-0398	Q0	9:53-55	1
j-0399	Q0	9:56-59	1
j-0400	Q0	9:60-61	1
j-0401	Q0	9:62-66	1
j-0402	Q0	9:67-68	1
j-0403	Q0	9:69-70	1
j-0404	Q0	9:71-72	1
j-0405	Q0	9:73-74	1
j-0406	Q0	9:75-80	1
j-0407	Q0	9:81-85	1
j-0408	Q0	9:86-87	1
j-0409	Q0	9:88-89	1
j-0410	Q0	9:90-96	1
j-0411	Q0	9:97-99	1
j-0412	Q0	9:100-100	1
j-0413	Q0	9:101-106	1
j-0414	Q0	9:107-110	1
j-0415	Q0	9:111-112	1
j-0416	Q0	9:113-116	1
j-0417	Q0	9:117-121	1
j-0418	Q0	9:122-123	1
j-0419	Q0	9:124-127	1
j-0420	Q0	9:128-129	1
j-0421	Q0	10:1-2	1
j-0422	Q0	10:3-6	1
j-0423	Q0	10:7-10	1
j-0424	Q0	10:11-14	1
j-0425	Q0	10:15-17	1
j-0426	Q0	10:18-20	1
j-0427	Q0	10:21-23	1
j-0428	Q0	10:24-25	1
j-0429	Q0	10:26-27	1
j-0430	Q0	10:28-30	1
j-0431	Q0	10:31-33	1
j-0432	Q0	10:34-36	1
j-0433	Q0	10:37-44	1
j-0434	Q0	10:45-53	1
j-0435	Q0	10:54-56	1
j-0436	Q0	10:57-60	1
j-0437	Q0	10:61-61	1
j-0438	Q0	10:62-64	1
j-0439	Q0	10:65-70	1
j-0440	Q0	10:71-73	1
j-0441	Q0	10:74-78	1
j-0442	Q0	10:79-86	1
j-0443	Q0	10:87-89	1
j-0444	Q0	10:90-93	1
j-0445	Q0	10:94-97	1
j-0446	Q0	10:98-103	1
j-0447	Q0	10:104-106	1
j-0448	Q0	10:107-109	1
j-0449	Q0	11:1-5	1
j-0450	Q0	11:6-7	1
j-0451	Q0	11:8-11	1
j-0452	Q0	11:12-12	1
j-0453	Q0	11:13-14	1
j-0454	Q0	11:15-17	1
j-0455	Q0	11:18-24	1
j-0456	Q0	11:25-31	1
j-0457	Q0	11:32-35	1
j-0458	Q0	11:36-37	1
j-0459	Q0	11:38-40	1
j-0460	Q0	11:41-44	1
j-0461	Q0	11:45-48	1
j-0462	Q0	11:49-49	1
j-0463	Q0	11:50-60	1
j-0464	Q0	11:61-68	1
j-0465	Q0	11:69-76	1
j-0466	Q0	11:77-83	1
j-0467	Q0	11:84-88	1
j-0468	Q0	11:89-95	1
j-0469	Q0	11:96-99	1
j-0470	Q0	11:100-102	1
j-0471	Q0	11:103-108	1
j-0472	Q0	11:109-111	1
j-0473	Q0	11:112-115	1
j-0474	Q0	11:116-117	1
j-0475	Q0	11:118-119	1
j-0476	Q0	11:120-123	1
j-0477	Q0	12:1-3	1
j-0478	Q0	12:4-6	1
j-0479	Q0	12:7-10	1
j-0480	Q0	12:11-15	1
j-0481	Q0	12:16-18	1
j-0482	Q0	12:19-22	1
j-0483	Q0	12:23-29	1
j-0484	Q0	12:30-32	1
j-0485	Q0	12:33-35	1
j-0486	Q0	12:36-42	1
j-0487	Q0	12:43-49	1
j-0488	Q0	12:50-57	1
j-0489	Q0	12:58-62	1
j-0490	Q0	12:63-66	1
j-0491	Q0	12:67-68	1
j-0492	Q0	12:69-76	1
j-0493	Q0	12:77-79	1
j-0494	Q0	12:80-80	1
j-0495	Q0	12:81-87	1
j-0496	Q0	12:88-92	1
j-0497	Q0	12:93-96	1
j-0498	Q0	12:97-101	1
j-0499	Q0	12:102-107	1
j-0500	Q0	12:108-111	1
j-0501	Q0	13:1-4	1
j-0502	Q0	13:5-7	1
j-0503	Q0	13:8-11	1
j-0504	Q0	13:12-13	1
j-0505	Q0	13:14-17	1
j-0506	Q0	13:18-24	1
j-0507	Q0	13:25-27	1
j-0508	Q0	13:28-29	1
j-0509	Q0	13:30-34	1
j-0510	Q0	13:35-35	1
j-0511	Q0	13:36-37	1
j-0512	Q0	13:38-43	1
j-0513	Q0	14:1-4	1
j-0514	Q0	14:5-8	1
j-0515	Q0	14:9-12	1
j-0516	Q0	14:13-18	1
j-0517	Q0	14:19-20	1
j-0518	Q0	14:21-23	1
j-0519	Q0	14:24-27	1
j-0520	Q0	14:28-30	1
j-0521	Q0	14:31-34	1
j-0522	Q0	14:35-41	1
j-0523	Q0	14:42-46	1
j-0524	Q0	14:47-52	1
j-0525	Q0	15:1-9	1
j-0526	Q0	15:10-15	1
j-0527	Q0	15:16-25	1
j-0528	Q0	15:26-44	1
j-0529	Q0	15:45-50	1
j-0530	Q0	15:51-60	1
j-0531	Q0	15:61-77	1
j-0532	Q0	15:78-79	1
j-0533	Q0	15:80-84	1
j-0534	Q0	15:85-86	1
j-0535	Q0	15:87-89	1
j-0536	Q0	15:90-99	1
j-0537	Q0	16:1-9	1
j-0538	Q0	16:10-13	1
j-0539	Q0	16:14-14	1
j-0540	Q0	16:15-18	1
j-0541	Q0	16:19-23	1
j-0542	Q0	16:24-29	1
j-0543	Q0	16:30-32	1
j-0544	Q0	16:33-34	1
j-0545	Q0	16:35-40	1
j-0546	Q0	16:41-42	1
j-0547	Q0	16:43-50	1
j-0548	Q0	16:51-55	1
j-0549	Q0	16:56-62	1
j-0550	Q0	16:63-64	1
j-0551	Q0	16:65-69	1
j-0552	Q0	16:70-72	1
j-0553	Q0	16:73-76	1
j-0554	Q0	16:77-79	1
j-0555	Q0	16:80-83	1
j-0556	Q0	16:84-89	1
j-0557	Q0	16:90-93	1
j-0558	Q0	16:94-97	1
j-0559	Q0	16:98-102	1
j-0560	Q0	16:103-109	1
j-0561	Q0	16:110-111	1
j-0562	Q0	16:112-113	1
j-0563	Q0	16:114-119	1
j-0564	Q0	16:120-124	1
j-0565	Q0	16:125-128	1
j-0566	Q0	17:1-1	1
j-0567	Q0	17:2-8	1
j-0568	Q0	17:9-11	1
j-0569	Q0	17:12-17	1
j-0570	Q0	17:18-21	1
j-0571	Q0	17:22-30	1
j-0572	Q0	17:31-35	1
j-0573	Q0	17:36-39	1
j-0574	Q0	17:40-44	1
j-0575	Q0	17:45-48	1
j-0576	Q0	17:49-52	1
j-0577	Q0	17:53-56	1
j-0578	Q0	17:57-58	1
j-0579	Q0	17:59-60	1
j-0580	Q0	17:61-65	1
j-0581	Q0	17:66-70	1
j-0582	Q0	17:71-77	1
j-0583	Q0	17:78-82	1
j-0584	Q0	17:83-87	1
j-0585	Q0	17:88-89	1
j-0586	Q0	17:90-96	1
j-0587	Q0	17:97-100	1
j-0588	Q0	17:101-104	1
j-0589	Q0	17:105-111	1
j-0590	Q0	18:1-6	1
j-0591	Q0	18:7-8	1
j-0592	Q0	18:9-16	1
j-0593	Q0	18:17-20	1
j-0594	Q0	18:21-22	1
j-0595	Q0	18:23-24	1
j-0596	Q0	18:25-26	1
j-0597	Q0	18:27-28	1
j-0598	Q0	18:29-31	1
j-0599	Q0	18:32-44	1
j-0600	Q0	18:45-46	1
j-0601	Q0	18:47-49	1
j-0602	Q0	18:50-53	1
j-0603	Q0	18:54-56	1
j-0604	Q0	18:57-59	1
j-0605	Q0	18:60-77	1
j-0606	Q0	18:78-82	1
j-0607	Q0	18:83-89	1
j-0608	Q0	18:90-98	1
j-0609	Q0	18:99-106	1
j-0610	Q0	18:107-108	1
j-0611	Q0	18:109-110	1
j-0612	Q0	19:1-11	1
j-0613	Q0	19:12-15	1
j-0614	Q0	19:16-33	1
j-0615	Q0	19:34-40	1
j-0616	Q0	19:41-50	1
j-0617	Q0	19:51-58	1
j-0618	Q0	19:59-65	1
j-0619	Q0	19:66-72	1
j-0620	Q0	19:73-76	1
j-0621	Q0	19:77-87	1
j-0622	Q0	19:88-95	1
j-0623	Q0	19:96-98	1
j-0624	Q0	20:1-8	1
j-0625	Q0	20:9-16	1
j-0626	Q0	20:17-24	1
j-0627	Q0	20:25-37	1
j-0628	Q0	20:38-48	1
j-0629	Q0	20:49-55	1
j-0630	Q0	20:56-69	1
j-0631	Q0	20:70-76	1
j-0632	Q0	20:77-79	1
j-0633	Q0	20:80-82	1
j-0634	Q0	20:83-85	1
j-0635	Q0	20:86-94	1
j-0636	Q0	20:95-98	1
j-0637	Q0	20:99-101	1
j-0638	Q0	20:102-113	1
j-0639	Q0	20:114-114	1
j-0640	Q0	20:115-122	1
j-0641	Q0	20:123-127	1
j-0642	Q0	20:128-132	1
j-0643	Q0	20:133-135	1
j-0644	Q0	21:1-10	1
j-0645	Q0	21:11-15	1
j-0646	Q0	21:16-20	1
j-0647	Q0	21:21-24	1
j-0648	Q0	21:25-29	1
j-0649	Q0	21:30-35	1
j-0650	Q0	21:36-41	1
j-0651	Q0	21:42-44	1
j-0652	Q0	21:45-47	1
j-0653	Q0	21:48-50	1
j-0654	Q0	21:51-68	1
j-0655	Q0	21:69-73	1
j-0656	Q0	21:74-75	1
j-0657	Q0	21:76-77	1
j-0658	Q0	21:78-82	1
j-0659	Q0	21:83-86	1
j-0660	Q0	21:87-88	1
j-0661	Q0	21:89-90	1
j-0662	Q0	21:91-91	1
j-0663	Q0	21:92-95	1
j-0664	Q0	21:96-100	1
j-0665	Q0	21:101-103	1
j-0666	Q0	21:104-106	1
j-0667	Q0	21:107-112	1
j-0668	Q0	22:1-2	1
j-0669	Q0	22:3-4	1
j-0670	Q0	22:5-7	1
j-0671	Q0	22:8-13	1
j-0672	Q0	22:14-15	1
j-0673	Q0	22:16-18	1
j-0674	Q0	22:19-22	1
j-0675	Q0	22:23-24	1
j-0676	Q0	22:25-29	1
j-0677	Q0	22:30-37	1
j-0678	Q0	22:38-41	1
j-0679	Q0	22:42-46	1
j-0680	Q0	22:47-48	1
j-0681	Q0	22:49-51	1
j-0682	Q0	22:52-57	1
j-0683	Q0	22:58-66	1
j-0684	Q0	22:67-72	1
j-0685	Q0	22:73-76	1
j-0686	Q0	22:77-78	1
j-0687	Q0	23:1-11	1
j-0688	Q0	23:12-16	1
j-0689	Q0	23:17-22	1
j-0690	Q0	23:23-30	1
j-0691	Q0	23:31-41	1
j-0692	Q0	23:42-44	1
j-0693	Q0	23:45-50	1
j-0694	Q0	23:51-61	1
j-0695	Q0	23:62-77	1
j-0696	Q0	23:78-92	1
j-0697	Q0	23:93-98	1
j-0698	Q0	23:99-114	1
j-0699	Q0	23:115-118	1
j-0700	Q0	24:1-3	1
j-0701	Q0	24:4-5	1
j-0702	Q0	24:6-10	1
j-0703	Q0	24:11-18	1
j-0704	Q0	24:19-20	1
j-0705	Q0	24:21-22	1
j-0706	Q0	24:23-26	1
j-0707	Q0	24:27-29	1
j-0708	Q0	24:30-31	1
j-0709	Q0	24:32-34	1
j-0710	Q0	24:35-38	1
j-0711	Q0	24:39-40	1
j-0712	Q0	24:41-45	1
j-0713	Q0	24:46-54	1
j-0714	Q0	24:55-57	1
j-0715	Q0	24:58-61	1
j-0716	Q0	24:62-64	1
j-0717	Q0	25:1-2	1
j-0718	Q0	25:3-6	1
j-0719	Q0	25:7-10	1
j-0720	Q0	25:11-16	1
j-0721	Q0	25:17-20	1
j-0722	Q0	25:21-29	1
j-0723	Q0	25:30-34	1
j-0724	Q0	25:35-40	1
j-0725	Q0	25:41-44	1
j-0726	Q0	25:45-55	1
j-0727	Q0	25:56-62	1
j-0728	Q0	25:63-77	1
j-0729	Q0	26:1-9	1
j-0730	Q0	26:10-22	1
j-0731	Q0	26:23-40	1
j-0732	Q0	26:41-51	1
j-0733	Q0	26:52-68	1
j-0734	Q0	26:69-89	1
j-0735	Q0	26:90-104	1
j-0736	Q0	26:105-122	1
j-0737	Q0	26:123-140	1
j-0738	Q0	26:141-159	1
j-0739	Q0	26:160-175	1
j-0740	Q0	26:176-191	1
j-0741	Q0	26:192-212	1
j-0742	Q0	26:213-227	1
j-0743	Q0	27:1-6	1
j-0744	Q0	27:7-14	1
j-0745	Q0	27:15-19	1
j-0746	Q0	27:20-28	1
j-0747	Q0	27:29-37	1
j-0748	Q0	27:38-44	1
j-0749	Q0	27:45-53	1
j-0750	Q0	27:54-58	1
j-0751	Q0	27:59-66	1
j-0752	Q0	27:67-75	1
j-0753	Q0	27:76-78	1
j-0754	Q0	27:79-81	1
j-0755	Q0	27:82-88	1
j-0756	Q0	27:89-93	1
j-0757	Q0	28:1-6	1
j-0758	Q0	28:7-13	1
j-0759	Q0	28:14-19	1
j-0760	Q0	28:20-21	1
j-0761	Q0	28:22-28	1
j-0762	Q0	28:29-32	1
j-0763	Q0	28:33-35	1
j-0764	Q0	28:36-43	1
j-0765	Q0	28:44-46	1
j-0766	Q0	28:47-50	1
j-0767	Q0	28:51-56	1
j-0768	Q0	28:57-59	1
j-0769	Q0	28:60-67	1
j-0770	Q0	28:68-75	1
j-0771	Q0	28:76-80	1
j-0772	Q0	28:81-84	1
j-0773	Q0	28:85-88	1
j-0774	Q0	29:1-7	1
j-0775	Q0	29:8-9	1
j-0776	Q0	29:10-13	1
j-0777	Q0	29:14-15	1
j-0778	Q0	29:16-18	1
j-0779	Q0	29:19-23	1
j-0780	Q0	29:24-27	1
j-0781	Q0	29:28-35	1
j-0782	Q0	29:36-37	1
j-0783	Q0	29:38-40	1
j-0784	Q0	29:41-43	1
j-0785	Q0	29:44-45	1
j-0786	Q0	29:46-47	1
j-0787	Q0	29:48-52	1
j-0788	Q0	29:53-55	1
j-0789	Q0	29:56-60	1
j-0790	Q0	29:61-69	1
j-0791	Q0	30:1-7	1
j-0792	Q0	30:8-16	1
j-0793	Q0	30:17-27	1
j-0794	Q0	30:28-32	1
j-0795	Q0	30:33-37	1
j-0796	Q0	30:38-41	1
j-0797	Q0	30:42-45	1
j-0798	Q0	30:46-53	1
j-0799	Q0	30:54-54	1
j-0800	Q0	30:55-60	1
j-0801	Q0	31:1-5	1
j-0802	Q0	31:6-9	1
j-0803	Q0	31:10-11	1
j-0804	Q0	31:12-13	1
j-0805	Q0	31:14-15	1
j-0806	Q0	31:16-19	1
j-0807	Q0	31:20-26	1
j-0808	Q0	31:27-28	1
j-0809	Q0	31:29-32	1
j-0810	Q0	31:33-34	1
j-0811	Q0	32:1-3	1
j-0812	Q0	32:4-9	1
j-0813	Q0	32:10-14	1
j-0814	Q0	32:15-17	1
j-0815	Q0	32:18-22	1
j-0816	Q0	32:23-27	1
j-0817	Q0	32:28-30	1
j-0818	Q0	33:1-3	1
j-0819	Q0	33:4-6	1
j-0820	Q0	33:7-8	1
j-0821	Q0	33:9-17	1
j-0822	Q0	33:18-20	1
j-0823	Q0	33:21-24	1
j-0824	Q0	33:25-27	1
j-0825	Q0	33:28-31	1
j-0826	Q0	33:32-34	1
j-0827	Q0	33:35-35	1
j-0828	Q0	33:36-40	1
j-0829	Q0	33:41-44	1
j-0830	Q0	33:42-48	1
j-0831	Q0	33:49-52	1
j-0832	Q0	33:53-55	1
j-0833	Q0	33:56-58	1
j-0834	Q0	33:59-59	1
j-0835	Q0	33:60-62	1
j-0836	Q0	33:63-68	1
j-0837	Q0	33:69-71	1
j-0838	Q0	33:72-73	1
j-0839	Q0	34:1-2	1
j-0840	Q0	34:3-5	1
j-0841	Q0	34:6-9	1
j-0842	Q0	34:10-13	1
j-0843	Q0	34:14-14	1
j-0844	Q0	34:15-19	1
j-0845	Q0	34:20-23	1
j-0846	Q0	34:24-27	1
j-0847	Q0	34:28-30	1
j-0848	Q0	34:31-33	1
j-0849	Q0	34:34-39	1
j-0850	Q0	34:40-45	1
j-0851	Q0	34:46-47	1
j-0852	Q0	34:48-54	1
j-0853	Q0	35:1-4	1
j-0854	Q0	35:5-8	1
j-0855	Q0	35:9-11	1
j-0856	Q0	35:12-14	1
j-0857	Q0	35:15-18	1
j-0858	Q0	35:19-26	1
j-0859	Q0	35:27-28	1
j-0860	Q0	35:29-35	1
j-0861	Q0	35:36-38	1
j-0862	Q0	35:39-41	1
j-0863	Q0	35:42-45	1
j-0864	Q0	36:1-12	1
j-0865	Q0	36:13-19	1
j-0866	Q0	36:20-27	1
j-0867	Q0	36:28-32	1
j-0868	Q0	36:33-47	1
j-0869	Q0	36:48-54	1
j-0870	Q0	36:55-58	1
j-0871	Q0	36:59-68	1
j-0872	Q0	36:69-70	1
j-0873	Q0	36:71-76	1
j-0874	Q0	36:77-83	1
j-0875	Q0	37:1-10	1
j-0876	Q0	37:11-21	1
j-0877	Q0	37:22-39	1
j-0878	Q0	37:40-49	1
j-0879	Q0	37:50-61	1
j-0880	Q0	37:62-74	1
j-0881	Q0	37:75-82	1
j-0882	Q0	37:83-98	1
j-0883	Q0	37:99-113	1
j-0884	Q0	37:114-122	1
j-0885	Q0	37:123-132	1
j-0886	Q0	37:133-138	1
j-0887	Q0	37:139-148	1
j-0888	Q0	37:149-157	1
j-0889	Q0	37:158-166	1
j-0890	Q0	37:167-170	1
j-0891	Q0	37:171-182	1
j-0892	Q0	38:1-11	1
j-0893	Q0	38:12-16	1
j-0894	Q0	38:17-20	1
j-0895	Q0	38:21-26	1
j-0896	Q0	38:27-29	1
j-0897	Q0	38:30-40	1
j-0898	Q0	38:41-44	1
j-0899	Q0	38:45-48	1
j-0900	Q0	38:49-54	1
j-0901	Q0	38:55-64	1
j-0902	Q0	38:65-88	1
j-0903	Q0	39:1-5	1
j-0904	Q0	39:6-8	1
j-0905	Q0	39:9-10	1
j-0906	Q0	39:11-20	1
j-0907	Q0	39:21-26	1
j-0908	Q0	39:27-31	1
j-0909	Q0	39:32-37	1
j-0910	Q0	39:38-40	1
j-0911	Q0	39:41-41	1
j-0912	Q0	39:42-44	1
j-0913	Q0	39:45-48	1
j-0914	Q0	39:49-52	1
j-0915	Q0	39:53-59	1
j-0916	Q0	39:60-67	1
j-0917	Q0	39:68-70	1
j-0918	Q0	39:71-75	1
j-0919	Q0	40:1-4	1
j-0920	Q0	40:5-6	1
j-0921	Q0	40:7-9	1
j-0922	Q0	40:10-12	1
j-0923	Q0	40:13-20	1
j-0924	Q0	40:21-22	1
j-0925	Q0	40:23-27	1
j-0926	Q0	40:28-33	1
j-0927	Q0	40:34-35	1
j-0928	Q0	40:36-37	1
j-0929	Q0	40:38-46	1
j-0930	Q0	40:47-52	1
j-0931	Q0	40:53-58	1
j-0932	Q0	40:59-60	1
j-0933	Q0	40:61-66	1
j-0934	Q0	40:67-68	1
j-0935	Q0	40:69-77	1
j-0936	Q0	40:78-78	1
j-0937	Q0	40:79-85	1
j-0938	Q0	41:1-8	1
j-0939	Q0	41:9-12	1
j-0940	Q0	41:13-18	1
j-0941	Q0	41:19-24	1
j-0942	Q0	41:25-29	1
j-0943	Q0	41:30-32	1
j-0944	Q0	41:33-36	1
j-0945	Q0	41:37-39	1
j-0946	Q0	41:40-44	1
j-0947	Q0	41:45-46	1
j-0948	Q0	41:47-48	1
j-0949	Q0	41:49-52	1
j-0950	Q0	41:53-54	1
j-0951	Q0	42:1-6	1
j-0952	Q0	42:7-12	1
j-0953	Q0	42:13-15	1
j-0954	Q0	42:16-19	1
j-0955	Q0	42:20-22	1
j-0956	Q0	42:23-26	1
j-0957	Q0	42:27-31	1
j-0958	Q0	42:32-36	1
j-0959	Q0	42:37-43	1
j-0960	Q0	42:44-46	1
j-0961	Q0	42:47-50	1
j-0962	Q0	42:51-53	1
j-0963	Q0	43:1-8	1
j-0964	Q0	43:9-14	1
j-0965	Q0	43:15-25	1
j-0966	Q0	43:26-28	1
j-0967	Q0	43:29-35	1
j-0968	Q0	43:36-39	1
j-0969	Q0	43:40-45	1
j-0970	Q0	43:46-56	1
j-0971	Q0	43:57-66	1
j-0972	Q0	43:67-73	1
j-0973	Q0	43:74-80	1
j-0974	Q0	43:81-89	1
j-0975	Q0	44:1-8	1
j-0976	Q0	44:9-16	1
j-0977	Q0	44:17-33	1
j-0978	Q0	44:34-39	1
j-0979	Q0	44:40-50	1
j-0980	Q0	44:51-59	1
j-0981	Q0	45:1-6	1
j-0982	Q0	45:7-11	1
j-0983	Q0	45:12-13	1
j-0984	Q0	45:14-15	1
j-0985	Q0	45:16-20	1
j-0986	Q0	45:21-22	1
j-0987	Q0	45:23-26	1
j-0988	Q0	45:27-35	1
j-0989	Q0	45:36-37	1
j-0990	Q0	46:1-5	1
j-0991	Q0	46:6-8	1
j-0992	Q0	46:9-14	1
j-0993	Q0	46:15-18	1
j-0994	Q0	46:19-20	1
j-0995	Q0	46:21-25	1
j-0996	Q0	46:26-28	1
j-0997	Q0	46:29-32	1
j-0998	Q0	46:33-35	1
j-0999	Q0	47:1-6	1
j-1000	Q0	47:7-11	1
j-1001	Q0	47:12-15	1
j-1002	Q0	47:16-19	1
j-1003	Q0	47:20-24	1
j-1004	Q0	47:25-29	1
j-1005	Q0	47:30-32	1
j-1006	Q0	47:33-38	1
j-1007	Q0	48:1-4	1
j-1008	Q0	48:5-7	1
j-1009	Q0	48:8-9	1
j-1010	Q0	48:10-13	1
j-1011	Q0	48:14-15	1
j-1012	Q0	48:16-17	1
j-1013	Q0	48:18-23	1
j-1014	Q0	48:24-26	1
j-1015	Q0	48:27-29	1
j-1016	Q0	49:1-5	1
j-1017	Q0	49:6-8	1
j-1018	Q0	49:9-10	1
j-1019	Q0	49:11-13	1
j-1020	Q0	49:14-18	1
j-1021	Q0	50:1-11	1
j-1022	Q0	50:12-15	1
j-1023	Q0	50:16-19	1
j-1024	Q0	50:20-35	1
j-1025	Q0	50:36-45	1
j-1026	Q0	51:1-6	1
j-1027	Q0	51:7-14	1
j-1028	Q0	51:15-23	1
j-1029	Q0	51:24-37	1
j-1030	Q0	51:38-46	1
j-1031	Q0	51:47-51	1
j-1032	Q0	51:52-60	1
j-1033	Q0	52:1-16	1
j-1034	Q0	52:17-28	1
j-1035	Q0	52:29-31	1
j-1036	Q0	52:32-47	1
j-1037	Q0	52:48-49	1
j-1038	Q0	53:1-18	1
j-1039	Q0	53:19-30	1
j-1040	Q0	53:31-41	1
j-1041	Q0	53:42-56	1
j-1042	Q0	53:57-62	1
j-1043	Q0	54:1-8	1
j-1044	Q0	54:9-17	1
j-1045	Q0	54:18-22	1
j-1046	Q0	54:23-32	1
j-1047	Q0	54:33-42	1
j-1048	Q0	54:43-46	1
j-1049	Q0	54:47-50	1
j-1050	Q0	54:51-55	1
j-1051	Q0	55:1-13	1
j-1052	Q0	55:14-16	1
j-1053	Q0	55:17-25	1
j-1054	Q0	55:26-32	1
j-1055	Q0	55:33-36	1
j-1056	Q0	55:37-45	1
j-1057	Q0	55:46-78	1
j-1058	Q0	56:1-10	1
j-1059	Q0	56:11-26	1
j-1060	Q0	56:27-40	1
j-1061	Q0	56:41-56	1
j-1062	Q0	56:57-62	1
j-1063	Q0	56:63-74	1
j-1064	Q0	56:75-80	1
j-1065	Q0	56:81-87	1
j-1066	Q0	56:88-96	1
j-1067	Q0	57:1-6	1
j-1068	Q0	57:7-11	1
j-1069	Q0	57:12-15	1
j-1070	Q0	57:16-17	1
j-1071	Q0	57:18-21	1
j-1072	Q0	57:22-24	1
j-1073	Q0	57:25-27	1
j-1074	Q0	57:28-29	1
j-1075	Q0	58:1-4	1
j-1076	Q0	58:5-6	1
j-1077	Q0	58:7-10	1
j-1078	Q0	58:11-11	1
j-1079	Q0	58:12-13	1
j-1080	Q0	58:14-21	1
j-1081	Q0	58:22-22	1
j-1082	Q0	59:1-5	1
j-1083	Q0	59:6-7	1
j-1084	Q0	59:8-10	1
j-1085	Q0	59:11-17	1
j-1086	Q0	59:18-20	1
j-1087	Q0	59:21-24	1
j-1088	Q0	60:1-3	1
j-1089	Q0	60:4-7	1
j-1090	Q0	60:8-9	1
j-1091	Q0	60:10-11	1
j-1092	Q0	60:12-13	1
j-1093	Q0	61:1-4	1
j-1094	Q0	61:5-5	1
j-1095	Q0	61:6-9	1
j-1096	Q0	61:10-14	1
j-1097	Q0	62:1-4	1
j-1098	Q0	62:5-8	1
j-1099	Q0	62:9-11	1
j-1100	Q0	63:1-4	1
j-1101	Q0	63:5-8	1
j-1102	Q0	63:9-11	1
j-1103	Q0	64:1-4	1
j-1104	Q0	64:5-6	1
j-1105	Q0	64:7-10	1
j-1106	Q0	64:11-13	1
j-1107	Q0	64:14-18	1
j-1108	Q0	65:1-3	1
j-1109	Q0	65:4-7	1
j-1110	Q0	65:8-12	1
j-1111	Q0	66:1-5	1
j-1112	Q0	66:6-7	1
j-1113	Q0	66:8-8	1
j-1114	Q0	66:9-9	1
j-1115	Q0	66:10-12	1
j-1116	Q0	67:1-5	1
j-1117	Q0	67:6-11	1
j-1118	Q0	67:12-12	1
j-1119	Q0	67:13-15	1
j-1120	Q0	67:16-23	1
j-1121	Q0	67:24-27	1
j-1122	Q0	67:28-30	1
j-1123	Q0	68:1-4	1
j-1124	Q0	68:5-16	1
j-1125	Q0	68:17-33	1
j-1126	Q0	68:34-41	1
j-1127	Q0	68:42-47	1
j-1128	Q0	68:48-52	1
j-1129	Q0	69:1-8	1
j-1130	Q0	69:9-12	1
j-1131	Q0	69:13-18	1
j-1132	Q0	69:19-24	1
j-1133	Q0	69:25-37	1
j-1134	Q0	69:38-52	1
j-1135	Q0	70:1-7	1
j-1136	Q0	70:8-18	1
j-1137	Q0	70:19-21	1
j-1138	Q0	70:22-35	1
j-1139	Q0	70:36-39	1
j-1140	Q0	70:40-44	1
j-1141	Q0	71:1-4	1
j-1142	Q0	71:5-12	1
j-1143	Q0	71:13-20	1
j-1144	Q0	71:21-24	1
j-1145	Q0	71:25-28	1
j-1146	Q0	72:1-7	1
j-1147	Q0	72:8-13	1
j-1148	Q0	72:14-17	1
j-1149	Q0	72:18-24	1
j-1150	Q0	72:25-28	1
j-1151	Q0	73:1-9	1
j-1152	Q0	73:10-14	1
j-1153	Q0	73:15-19	1
j-1154	Q0	73:20-20	1
j-1155	Q0	74:1-7	1
j-1156	Q0	74:8-10	1
j-1157	Q0	74:11-26	1
j-1158	Q0	74:27-31	1
j-1159	Q0	74:32-37	1
j-1160	Q0	74:38-48	1
j-1161	Q0	74:49-56	1
j-1162	Q0	75:1-15	1
j-1163	Q0	75:16-19	1
j-1164	Q0	75:20-25	1
j-1165	Q0	75:26-35	1
j-1166	Q0	75:36-40	1
j-1167	Q0	76:1-4	1
j-1168	Q0	76:5-11	1
j-1169	Q0	76:12-22	1
j-1170	Q0	76:23-26	1
j-1171	Q0	76:27-28	1
j-1172	Q0	76:29-31	1
j-1173	Q0	77:1-15	1
j-1174	Q0	77:16-19	1
j-1175	Q0	77:20-28	1
j-1176	Q0	77:29-40	1
j-1177	Q0	77:41-44	1
j-1178	Q0	77:45-50	1
j-1179	Q0	78:1-5	1
j-1180	Q0	78:6-16	1
j-1181	Q0	78:17-20	1
j-1182	Q0	78:21-30	1
j-1183	Q0	78:31-37	1
j-1184	Q0	78:38-40	1
j-1185	Q0	79:1-5	1
j-1186	Q0	79:6-14	1
j-1187	Q0	79:15-26	1
j-1188	Q0	79:27-33	1
j-1189	Q0	79:34-41	1
j-1190	Q0	79:42-46	1
j-1191	Q0	80:1-16	1
j-1192	Q0	80:17-23	1
j-1193	Q0	80:24-32	1
j-1194	Q0	80:33-42	1
j-1195	Q0	81:1-14	1
j-1196	Q0	81:15-25	1
j-1197	Q0	81:26-29	1
j-1198	Q0	82:1-5	1
j-1199	Q0	82:6-8	1
j-1200	Q0	82:9-12	1
j-1201	Q0	82:13-19	1
j-1202	Q0	83:1-6	1
